id,host_id,street,city,suburb,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
28416530,202612894,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81635194,144.9560822,Apartment,Entire home/apt,4,2,3,205,,,500,72,4,0,2,90,today,t,18,44,74,349,1,80,10,8,10,10,10,10,2,0.55
13333318,22630928,Port Melbourne,Port Phillip,Port Melbourne,VIC,3207,-37.84077304,144.937859,Apartment,Entire home/apt,4,2,3,174,,,500,160,1,0,7,1125,5 days ago,t,7,17,17,262,16,94,9,9,10,9,10,9,17,0.55
24634912,186177355,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83348561,144.9902796,Apartment,Entire home/apt,2,1,1,150,,,,60,1,50,2,1125,6 weeks ago,t,13,39,69,159,2,100,10,10,10,10,10,10,1,0.55
11574732,4933654,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86225291,144.991433,Apartment,Entire home/apt,2,1,1,109,,,300,50,1,0,7,1125,a week ago,t,0,0,0,189,18,92,9,9,10,10,10,9,1,0.55
80986,50121,Richmond,Yarra,Richmond,VIC,3121,-37.81639403,145.0026174,Apartment,Entire home/apt,3,1,2,119,1043,3612,450,100,2,28,3,28,today,t,9,10,28,303,48,86,9,9,10,10,9,9,17,0.55
2320781,11406910,Brunswick West,Moreland,Brunswick West,VIC,3055,-37.75790499,144.9471196,Apartment,Entire home/apt,4,1,2,75,420,1500,,45,2,6,2,70,16 months ago,t,0,0,0,0,32,94,10,9,10,10,10,10,1,0.55
22631673,166622489,Keysborough,Greater Dandenong,Keysborough,VIC,3173,-37.99362432,145.1596545,House,Private room,3,1,2,60,,,300,10,1,25,3,330,3 weeks ago,t,29,59,83,211,6,63,6,8,8,8,7,8,1,0.55
21254561,77362158,Northcote,Darebin,Northcote,VIC,3070,-37.77824775,144.9922537,Townhouse,Private room,2,1,1,55,,,350,15,1,12,2,10,10 months ago,t,0,0,0,0,7,94,10,10,10,9,10,10,1,0.55
25238811,88587965,Southbank,Melbourne,Southbank,VIC,3006,-37.82742962,144.9589165,Apartment,Private room,1,1,1,100,,,1000,30,1,50,1,1125,6 weeks ago,t,30,42,57,277,3,93,10,10,10,10,10,9,1,0.55
16417890,48440169,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86861879,144.982306,Apartment,Entire home/apt,4,1,4,107,,,,20,2,10,2,1125,2 weeks ago,t,20,50,80,355,13,83,9,7,10,9,10,9,2,0.55
28501128,29913000,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80921801,144.9662749,Apartment,Entire home/apt,16,6,9,400,,,1000,300,12,20,1,1125,today,t,17,40,66,66,1,100,10,10,10,10,10,10,7,0.55
23547090,170663826,Docklands,Melbourne,Docklands,VIC,3008,-37.8214351,144.9434536,Apartment,Entire home/apt,2,1,1,399,,,300,79,2,39,1,1125,today,t,24,54,84,84,4,85,8,8,8,9,9,8,8,0.55
4271078,22136034,Olinda,Yarra Ranges,Olinda,VIC,3788,-37.85377771,145.3628753,Apartment,Entire home/apt,2,1,1,289,,,,,2,63,1,1125,today,t,25,55,85,357,23,96,10,9,10,10,10,9,7,0.55
27371909,135599598,Port Melbourne,Port Phillip,Port Melbourne,VIC,3207,-37.84179127,144.9379034,Apartment,Entire home/apt,4,2,2,112,,,,92,1,40,5,1125,2 weeks ago,t,0,28,52,52,1,100,10,10,10,10,10,10,2,0.55
7939242,41869122,Williamstown,Hobsons Bay,Williamstown,Victoria,3016,-37.85468333,144.8578558,Apartment,Entire home/apt,3,1,2,100,550,1990,150,50,2,50,6,1125,5 days ago,t,0,26,56,331,21,98,10,10,10,10,9,10,2,0.55
17034463,91148212,Mount Waverley,Monash,Mount Waverley,VIC,3149,-37.88735624,145.1194755,Guesthouse,Private room,2,1,1,53,,,,30,2,38,2,1125,4 months ago,t,29,59,89,89,12,100,10,10,10,10,10,10,3,0.55
19531795,32650105,Docklands,Melbourne,Docklands,VIC,3008,-37.81420784,144.9405593,Boat,Entire home/apt,4,2,2,228,,,0,90,1,0,1,1,2 weeks ago,t,24,54,84,174,8,90,10,9,10,10,10,9,5,0.55
19057547,8751940,Brunswick East,Moreland,Brunswick East,VIC,3057,-37.77514051,144.9714809,Apartment,Entire home/apt,2,1,1,100,,,200,30,2,25,2,1125,7 months ago,t,0,0,0,0,10,98,10,10,10,10,10,10,1,0.55
8589822,45201735,Southbank,Melbourne,Southbank,VIC,3006,-37.82544374,144.9629164,Apartment,Private room,2,1,1,69,500,2000,,10,2,50,1,1125,20 months ago,t,0,0,0,0,21,77,9,8,9,9,9,8,1,0.55
11657678,52305910,Mentone,Kingston,Mentone,VIC,3194,-37.98152826,145.0677983,Apartment,Private room,2,1,1,53,,,126,10,1,20,1,5,15 months ago,t,0,0,0,0,18,94,10,9,10,10,10,10,1,0.55
4989816,23842597,East Melbourne,Melbourne,East Melbourne,VIC,3002,-37.81040571,144.9860385,Apartment,Entire home/apt,4,2,2,310,1500,4925,,,1,0,2,40,15 months ago,t,0,0,0,0,26,98,10,9,10,10,10,9,1,0.55
16192802,38337160,Olinda,Yarra Ranges,Olinda,VIC,3788,-37.85186829,145.3632336,Bed and breakfast,Private room,2,1,1,165,,,,,1,0,1,1125,today,t,12,34,57,78,13,100,10,10,10,10,10,10,3,0.55
5833278,10190138,Southbank,Melbourne,Southbank,VIC,3006,-37.82364292,144.9631947,Apartment,Entire home/apt,6,2,5,260,,,300,50,4,50,1,1125,today,t,0,4,34,309,24,93,10,10,9,10,10,9,18,0.55
19321075,78372365,Fitzroy North,Moreland,Fitzroy North,VIC,3068,-37.77382735,144.9803231,Townhouse,Private room,1,1,1,48,,,150,15,1,15,5,60,12 months ago,t,0,0,0,0,9,96,10,10,10,10,10,10,1,0.54
13379566,75298296,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81125454,144.9648293,Apartment,Entire home/apt,4,0,2,190,,,,,4,0,3,500,today,t,23,51,78,351,16,94,9,10,9,10,10,9,8,0.54
17532745,27026177,Frankston,Frankston,Frankston,VIC,3199,-38.1471076,145.1171991,Apartment,Entire home/apt,4,2,2,220,,,500,70,2,10,2,60,today,t,8,17,21,286,8,100,10,10,10,10,10,10,2,0.54
23043747,43280687,West Footscray,Maribyrnong,West Footscray,VIC,3012,-37.79720155,144.8625796,Apartment,Private room,2,1,1,30,,,,,1,10,2,18,3 months ago,t,0,0,0,0,5,100,10,10,10,10,10,10,1,0.54
16695394,110573639,Preston,Darebin,Preston,VIC,3072,-37.75299898,145.0022224,Apartment,Entire home/apt,4,2,3,107,,,,,1,0,3,32,yesterday,t,0,0,0,49,10,86,9,8,9,9,10,10,1,0.54
27497812,75810688,South Kingsville,Hobsons Bay,South Kingsville,VIC,3015,-37.82945529,144.8711771,House,Entire home/apt,2,1,1,84,,,1500,50,1,10,2,7,6 weeks ago,t,0,0,0,0,2,100,10,10,10,10,10,10,1,0.54
27351486,5911423,Blackburn,Whitehorse,Blackburn,VIC,3130,-37.83230163,145.1647194,Guesthouse,Private room,2,1,1,46,,,,30,1,0,1,30,4 weeks ago,t,14,44,74,74,2,100,10,10,10,10,10,9,2,0.54
10411420,29307323,Rowville,Knox,Rowville,VIC,3178,-37.921516,145.2636996,House,Entire home/apt,5,2,3,69,,,,35,1,14,3,1125,a week ago,t,20,21,32,32,19,89,9,8,9,10,9,9,1,0.54
24232880,182700888,Windsor,Stonnington,Windsor,VIC,3181,-37.85614855,144.991718,Bed and breakfast,Private room,3,1,2,138,,,,,1,0,1,1125,today,t,15,30,30,30,2,100,10,10,10,10,10,10,16,0.54
27718844,196267868,Carlton,Melbourne,Carlton,VIC,3053,-37.80559713,144.9612808,Apartment,Private room,2,1,1,71,,,6950,120,1,82,2,1125,2 months ago,t,0,0,6,6,2,100,10,10,10,10,10,10,1,0.54
29087934,219192734,Holmesglen,Monash,Holmesglen,VIC,3148,-37.8792314,145.0928801,Townhouse,Private room,2,1,1,60,,,,,1,0,1,1125,2 months ago,t,26,56,86,172,1,100,10,10,10,10,10,10,1,0.54
19416385,55622812,VIC,Boroondara,,VIC,,-37.79138848,145.065124,House,Private room,1,1,1,36,,,,,1,0,1,1125,4 months ago,t,30,60,90,365,3,60,6,5,6,5,6,5,3,0.54
16245209,94728050,Port Melbourne,Port Phillip,Port Melbourne,VIC,3207,-37.83673858,144.9398486,Apartment,Private room,2,1,1,55,,,,,1,0,1,14,2 weeks ago,t,0,0,0,0,13,95,10,9,10,10,10,10,1,0.54
15523432,8177235,North Melbourne,Melbourne,North Melbourne,VIC,3051,-37.7934185,144.9438872,Apartment,Entire home/apt,2,1,1,120,,,,30,1,0,4,1125,10 months ago,t,0,0,0,0,14,100,10,9,10,10,10,10,1,0.54
4503385,12847809,Brighton,Bayside,Brighton,Victoria,3186,-37.92228323,144.9899753,House,Entire home/apt,8,4,4,1150,,25000,0,180,1,0,4,1124,a week ago,t,5,9,10,63,22,98,10,10,10,10,10,9,2,0.54
15988240,1710397,Elsternwick,Glen Eira,Elsternwick,VIC,3185,-37.88193513,144.998908,Apartment,Entire home/apt,5,2,3,174,,,,183,4,20,3,1125,yesterday,t,6,6,29,236,5,100,10,10,10,10,10,10,35,0.54
25950140,13833033,Fitzroy,Yarra,Fitzroy,VIC,3065,-37.7970096,144.9826998,Apartment,Entire home/apt,2,1,1,136,,,0,75,1,0,2,31,4 months ago,t,0,0,0,0,3,100,10,10,10,10,10,10,1,0.54
22447865,164472155,Carnegie,Glen Eira,Carnegie,VIC,3163,-37.88983914,145.055801,House,Private room,2,1,1,80,,,,,1,0,1,25,5 months ago,t,30,60,90,365,6,80,10,7,10,10,10,9,1,0.54
5831908,7509953,Port Melbourne,Port Phillip,Port Melbourne,Victoria,3207,-37.83872455,144.9306815,House,Entire home/apt,6,3,3,300,,,250,200,4,0,1,1125,today,t,16,46,61,265,22,92,10,9,9,9,10,9,90,0.54
6768446,4647935,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81801581,144.9668798,Apartment,Entire home/apt,5,2,3,205,,,500,60,4,40,2,1124,today,t,25,55,85,360,23,94,10,9,9,10,10,9,24,0.54
19144236,2970695,Cremorne,Yarra,Cremorne,VIC,3121,-37.83116151,144.9926077,House,Entire home/apt,4,2,2,251,,,0,40,1,0,2,40,4 weeks ago,t,15,45,75,165,1,100,10,8,10,10,10,10,1,0.54
16092247,103417208,Cairnlea,Brimbank,Cairnlea,Victoria,3023,-37.75780566,144.7895585,House,Private room,2,1,1,71,,,1000,25,1,30,2,1125,4 days ago,t,1,24,54,54,13,98,10,9,10,10,10,10,3,0.54
21505866,54027231,Broadmeadows,Hume,Broadmeadows,VIC,3047,-37.6907534,144.9179737,House,Private room,2,1,1,25,,,,,1,0,2,1125,3 weeks ago,t,30,60,90,365,6,80,9,8,9,10,7,8,6,0.54
4282100,7146549,Parkville,Melbourne,Parkville,VIC,3052,-37.79683965,144.9572538,House,Private room,1,1,1,53,351,1241,200,30,1,12,1,1125,2 weeks ago,t,0,5,35,310,27,95,9,9,10,10,10,9,17,0.54
20221249,1403803,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81887252,144.960468,Apartment,Entire home/apt,4,1,1,100,,,200,0,2,50,7,1125,a week ago,t,27,35,35,285,4,95,10,10,10,10,10,10,20,0.54
4325881,19503762,Elwood,Port Phillip,Elwood,VIC,3184,-37.88671752,144.9869594,Apartment,Entire home/apt,2,1,1,84,600,2400,300,80,2,0,2,352,5 weeks ago,t,28,44,74,349,25,88,9,9,10,10,10,9,1,0.54
27317370,128641903,Carlton North,Yarra,Carlton North,VIC,3054,-37.79066665,144.9753533,Apartment,Private room,4,2,1,65,,,0,10,1,0,3,1125,4 months ago,t,0,0,0,0,2,100,9,10,9,10,10,10,1,0.54
28886943,217761329,Oakleigh South,Monash,Oakleigh South,VIC,3167,-37.91133941,145.0982636,House,Private room,2,1,1,35,,,150,20,1,0,2,1125,a week ago,t,0,0,7,7,1,100,10,10,10,10,10,10,4,0.54
16087611,2058617,Elwood,Port Phillip,Elwood,VIC,3184,-37.88512598,144.9879975,Guest suite,Entire home/apt,2,1,1,150,,,300,90,2,0,3,60,today,t,0,1,1,169,13,100,10,10,10,10,10,10,23,0.54
22850852,36214868,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83705276,144.9947577,Apartment,Private room,2,1,1,75,,,,25,1,0,3,62,5 days ago,t,13,13,13,13,5,100,10,10,10,10,10,10,1,0.53
6767288,35430668,Kensington,Melbourne,Kensington,VIC,3031,-37.79481453,144.9289064,House,Private room,2,1,1,46,357,1262,200,45,1,10,1,1125,6 weeks ago,t,0,0,0,0,19,99,10,10,10,10,10,10,2,0.53
24563075,185586197,Camberwell,Boroondara,Camberwell,VIC,3124,-37.83376324,145.0882487,House,Private room,1,1,1,33,,,,,1,0,2,20,2 months ago,t,0,0,0,0,1,100,10,10,10,10,10,10,1,0.53
817457,4170460,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80716294,144.967759,Apartment,Entire home/apt,5,2,2,226,1350,4500,500,100,4,25,1,1125,today,t,0,16,46,315,38,93,9,9,10,10,9,9,36,0.53
29037371,218837060,Notting Hill,Monash,Notting Hill,VIC,3168,-37.9244468,145.1298252,Townhouse,Private room,2,1,1,100,,,,,1,0,2,1125,2 months ago,t,29,59,89,89,1,100,10,10,10,10,10,10,1,0.53
10501612,54143437,Glen Waverley,Monash,Glen Waverley,VIC,3150,-37.8756816,145.163418,Villa,Private room,2,1,1,36,298,1080,,8,1,8,1,1125,4 months ago,t,0,0,0,0,18,92,10,9,10,10,10,10,4,0.53
23082718,86640011,Mitcham,Whitehorse,Mitcham,VIC,3132,-37.81721015,145.2091038,House,Shared room,1,1,4,30,,,,,1,20,3,31,5 days ago,t,0,30,60,150,5,68,8,5,8,7,8,7,14,0.53
24679601,184916295,Brunswick East,Moreland,Brunswick East,VIC,3057,-37.76949687,144.9710467,Serviced apartment,Entire home/apt,4,2,2,599,,,,,4,50,1,1125,today,t,22,52,82,357,1,100,10,10,10,10,10,10,9,0.53
28615928,3721646,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83708216,144.9967889,Apartment,Entire home/apt,6,2,4,199,,,295,99,4,14,4,365,2 days ago,t,28,44,74,254,1,100,10,10,10,10,10,10,22,0.53
5223812,27030491,St Kilda,Port Phillip,St Kilda,Victoria,3182,-37.86629621,144.9779405,Apartment,Entire home/apt,2,1,1,127,896,3332,500,95,2,8,5,59,2 days ago,t,28,58,88,363,14,97,10,9,10,10,10,10,21,0.53
19257750,133049294,Sandringham,Bayside,Sandringham,VIC,3191,-37.9498297,145.017681,House,Entire home/apt,4,2,2,150,,,,60,1,0,2,55,2 months ago,t,0,0,0,41,9,98,10,9,10,10,10,10,1,0.53
15239257,22860147,Melbourne,Melbourne,Melbourne,VIC,3004,-37.80885456,144.9577904,Apartment,Entire home/apt,3,2,2,140,,,200,70,3,20,5,1125,today,t,18,43,49,91,14,90,10,10,10,10,9,9,87,0.53
22308721,163086580,Southbank,Melbourne,Southbank,VIC,3006,-37.82844403,144.957909,Apartment,Entire home/apt,2,1,1,50,,,,,1,0,1,10,2 months ago,t,0,0,0,0,6,84,10,8,8,8,10,10,1,0.53
13177631,1037878,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83637118,144.9978146,House,Private room,2,1,1,46,,,,30,1,30,1,60,12 months ago,t,0,0,0,0,16,96,9,9,10,10,10,9,2,0.53
22422314,2147743,Northcote,Darebin,Northcote,VIC,3070,-37.78275168,145.0062285,Apartment,Entire home/apt,2,1,2,84,,,,,1,0,7,1125,10 months ago,t,0,0,0,0,6,93,10,8,10,10,10,10,1,0.53
18098489,124345754,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81366764,144.9526524,Serviced apartment,Entire home/apt,4,1,2,108,,,198,50,2,10,2,1125,6 months ago,t,0,0,24,24,10,87,9,8,8,8,9,9,3,0.53
12293289,66261359,The Patch,Yarra Ranges,The Patch,VIC,3792,-37.88299046,145.3903836,Castle,Entire home/apt,2,0,1,390,,,0,0,1,0,1,1125,3 days ago,t,19,49,77,349,15,97,10,10,10,10,10,10,4,0.53
4655440,14378838,Hawthorn,Boroondara,Hawthorn,VIC,3122,-37.82199173,145.0222264,Apartment,Entire home/apt,3,1,1,100,,,500,50,1,0,2,100,a week ago,t,0,0,0,260,25,91,9,9,10,10,9,10,1,0.53
21964514,23056105,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.85703825,144.9786452,Apartment,Entire home/apt,4,1,2,100,,,0,40,1,30,1,35,2 days ago,t,24,36,36,286,6,100,10,10,10,10,10,10,1,0.53
15164465,96133441,Brunswick,Moreland,Brunswick,VIC,3056,-37.76635756,144.9564428,House,Entire home/apt,4,2,2,120,,,,180,1,0,14,1125,5 months ago,t,0,0,1,251,13,98,9,10,10,10,9,10,1,0.53
18639251,3098501,South Yarra,Stonnington,South Yarra,VIC,3141,-37.84110148,144.9882356,House,Entire home/apt,4,2,2,114,,,,120,1,0,2,1125,4 weeks ago,t,5,25,25,25,6,100,10,9,10,10,10,10,1,0.53
7029596,21120844,Sassafras,Yarra Ranges,Sassafras,Victoria,3787,-37.86220007,145.3572863,Cottage,Entire home/apt,2,1,1,251,1200,,150,50,1,0,2,30,today,t,24,52,82,356,18,94,10,9,10,10,10,9,29,0.53
19058729,133046226,Essendon,Moonee Valley,Essendon,VIC,3040,-37.74681354,144.9268764,House,Private room,1,1,1,40,,,,,1,0,15,50,5 weeks ago,t,0,0,0,0,3,90,10,8,9,7,9,8,1,0.52
16739776,38226780,Gladstone Park,Hume,Gladstone Park,VIC,3043,-37.69803322,144.8894414,House,Entire home/apt,2,1,1,71,,,250,35,1,30,7,1125,5 months ago,t,0,0,0,0,9,98,10,10,10,10,10,10,1,0.52
20581561,127688856,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83526538,144.9981078,Apartment,Entire home/apt,2,1,1,118,,,200,89,1,0,5,1125,5 weeks ago,t,8,11,36,126,7,100,10,10,10,10,10,10,2,0.52
22417033,74921365,Bundoora,Darebin,Bundoora,VIC,3083,-37.70160149,145.052606,Townhouse,Private room,2,1,3,100,,,,25,2,10,1,1125,9 months ago,t,30,60,90,90,6,87,9,10,10,10,9,9,1,0.52
18654420,129627979,Camberwell,Boroondara,Camberwell,VIC,3124,-37.84354836,145.0548441,Apartment,Private room,2,1,2,65,,,,15,1,0,1,1125,6 weeks ago,t,28,58,88,363,9,98,10,10,10,10,10,10,1,0.52
17561910,5371156,Saint Kilda East,Glen Eira,Saint Kilda East,VIC,3183,-37.86758023,145.008133,Apartment,Entire home/apt,3,1,2,86,,,500,110,2,30,2,1125,3 months ago,t,24,54,84,170,11,88,9,8,10,10,9,9,2,0.52
21178832,9060171,Elsternwick,Glen Eira,Elsternwick,VIC,3185,-37.87882093,145.0100876,Apartment,Entire home/apt,4,2,2,108,,,300,50,2,25,3,80,2 weeks ago,t,14,44,74,74,7,97,10,9,10,10,9,10,1,0.52
1995008,5509449,Box Hill North,Whitehorse,Box Hill North,VIC,3129,-37.80643953,145.13149,House,Private room,2,1,1,46,,,,,1,10,3,365,5 weeks ago,t,2,12,42,291,31,94,10,10,10,9,9,10,3,0.52
20140048,26342591,Warburton,Yarra Ranges,Warburton,VIC,3799,-37.75497053,145.6696139,Guest suite,Private room,2,0,1,120,,,150,0,1,0,1,30,today,t,0,0,0,36,6,100,10,10,10,10,10,10,1,0.52
16050739,92551541,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83984481,144.9925485,Apartment,Entire home/apt,2,1,1,138,,,500,35,1,0,1,1125,22 months ago,t,0,0,0,0,13,89,10,10,9,10,10,9,1,0.52
16693384,110553363,Reservoir,Darebin,Reservoir,VIC,3073,-37.71848887,145.0264742,Villa,Private room,3,1,2,39,,,150,8,1,18,3,10,11 months ago,t,0,0,0,0,12,85,8,9,9,9,8,9,3,0.52
23023406,170135432,Melbourne,Melbourne,Melbourne,VIC,3004,-37.81004211,144.9648549,Apartment,Entire home/apt,6,2,4,60,,,150,120,2,25,2,1125,today,t,0,0,0,0,5,84,8,9,10,9,10,8,1,0.52
16196434,23359874,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81891513,144.9590324,Apartment,Entire home/apt,4,1,3,249,,,250,125,1,20,1,1125,4 days ago,t,30,60,90,365,12,100,10,10,10,10,10,10,11,0.52
15014727,94762648,Elwood,Port Phillip,Elwood,VIC,3184,-37.88825725,144.9894289,Apartment,Entire home/apt,2,1,1,140,,,0,95,1,0,2,1125,5 weeks ago,t,0,0,6,281,14,97,10,10,10,10,10,9,1,0.52
21666584,104180255,Hampton East,Bayside,Hampton East,VIC,3188,-37.9387968,145.0260051,House,Private room,1,1,1,39,,,,,1,0,2,30,4 days ago,t,0,9,9,9,5,100,10,10,10,10,9,10,1,0.52
7624212,38296460,Healesville,Yarra Ranges,Healesville,VIC,3777,-37.64821518,145.5416674,Bed and breakfast,Private room,2,1,1,165,,,0,40,2,0,1,28,today,t,17,42,68,306,20,98,10,10,10,10,9,9,4,0.52
14343064,48988833,Box Hill,Whitehorse,Box Hill,VIC,3128,-37.81516232,145.1151207,Apartment,Entire home/apt,4,2,3,166,,,200,75,4,15,1,1140,today,t,9,24,54,142,14,94,10,10,10,10,9,10,38,0.52
18510379,7146549,Parkville,Melbourne,Parkville,VIC,3052,-37.79521557,144.9555839,Townhouse,Private room,3,1,2,61,,,200,30,1,12,1,1125,2 weeks ago,t,30,60,90,365,9,82,9,8,9,9,10,8,17,0.52
9743082,50265722,Southbank,Melbourne,Southbank,VIC,3006,-37.82231185,144.9620458,Apartment,Private room,2,1,1,100,,,0,0,1,0,2,31,4 weeks ago,t,25,47,77,352,4,100,10,10,10,10,10,10,1,0.52
18113373,72437011,Fitzroy,Yarra,Fitzroy,VIC,3065,-37.80100815,144.9766614,Apartment,Entire home/apt,2,1,1,90,,,,,1,0,2,1125,a week ago,t,1,10,10,10,10,98,10,9,10,10,10,10,1,0.52
14257271,34479105,Southbank,Melbourne,Southbank,VIC,3006,-37.82630715,144.9584813,Serviced apartment,Entire home/apt,4,2,2,799,,,300,65,4,50,1,1125,today,t,24,54,84,355,14,96,10,10,10,9,10,10,12,0.51
19650526,33948682,Chelsea,Kingston,Chelsea,VIC,3196,-38.0566199,145.1238986,House,Entire home/apt,4,2,2,80,,,,50,2,10,2,1125,4 weeks ago,t,1,8,8,28,5,100,10,10,10,10,10,10,1,0.51
10373660,10352836,Moorabbin,Kingston,Moorabbin,VIC,3189,-37.94040251,145.041261,House,Private room,2,1,1,46,,,0,7,1,20,1,10,2 weeks ago,t,0,0,6,281,17,99,10,10,10,10,10,10,2,0.51
21613250,94777289,Carlton,Melbourne,Carlton,VIC,3053,-37.80224786,144.9643351,Apartment,Private room,2,0,1,90,,,,,1,0,3,1125,11 months ago,t,0,0,0,0,6,90,9,9,8,9,10,9,1,0.51
18181593,31437796,Thornbury,Darebin,Thornbury,VIC,3071,-37.75591771,145.022924,Townhouse,Private room,2,1,1,39,,,0,30,1,25,1,1125,4 weeks ago,t,0,14,44,319,10,98,10,9,10,10,9,10,2,0.51
17175395,114568970,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8082923,144.9616009,Apartment,Entire home/apt,2,1,1,120,,,300,,2,0,3,1125,4 days ago,t,11,41,71,158,11,98,10,10,10,10,10,10,1,0.51
531324,2581091,Reservoir,Darebin,Reservoir,VIC,3073,-37.72954144,145.0291454,House,Private room,2,2,2,71,,,,,1,35,1,1126,4 months ago,t,29,59,89,179,7,100,10,10,10,10,10,10,1,0.51
13300658,49188930,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81165822,144.9560675,Apartment,Private room,2,1,1,90,,,150,10,1,0,1,1125,10 months ago,t,0,0,0,0,8,100,10,10,10,10,10,10,1,0.51
21193130,22630928,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83994931,144.9962437,Apartment,Entire home/apt,4,2,2,186,,,500,160,4,0,7,365,a week ago,t,0,7,26,288,6,100,9,9,10,10,9,9,17,0.51
27612927,45356831,Saint Kilda East,Port Phillip,Saint Kilda East,VIC,3183,-37.86518361,145.0036737,Apartment,Entire home/apt,6,2,5,199,,,500,150,4,10,2,1125,today,t,0,30,60,335,2,100,10,10,10,10,10,10,33,0.51
4746848,24499864,Yarra Glen,Yarra Ranges,Yarra Glen,VIC,3775,-37.65882465,145.3744364,Apartment,Entire home/apt,4,2,2,161,,,,,2,90,1,1125,4 days ago,t,7,25,46,313,12,98,10,10,10,9,10,9,2,0.51
27324554,65879369,Ashburton,Boroondara,Ashburton,VIC,3147,-37.86677794,145.0912511,Bed and breakfast,Private room,2,1,1,40,,,,,1,0,1,1125,2 months ago,t,0,0,0,0,2,100,10,8,10,10,8,10,1,0.51
26816962,198548641,East Melbourne,Melbourne,East Melbourne,VIC,3002,-37.8109906,144.9874147,Serviced apartment,Entire home/apt,4,1,1,90,,,200,25,2,30,4,1125,4 days ago,t,14,32,62,337,2,100,10,10,10,10,10,10,3,0.51
17945026,109788769,Williams Landing,Wyndham,Williams Landing,VIC,3027,-37.85786005,144.7465162,Villa,Private room,5,2,3,145,,,,,1,0,1,60,yesterday,t,19,44,69,344,7,100,10,10,10,10,9,10,6,0.51
9720860,2263867,Abbotsford,Yarra,Abbotsford,VIC,3067,-37.79983471,145.0017672,Apartment,Entire home/apt,2,1,1,120,650,2300,,50,1,0,7,1125,2 weeks ago,t,0,1,1,1,18,99,10,10,10,10,10,10,1,0.51
24029480,100350900,Clayton,Monash,Clayton,VIC,3168,-37.91490686,145.1229334,House,Private room,2,1,1,46,,,,10,1,10,1,1000,today,t,25,55,85,360,4,85,10,9,10,10,10,10,7,0.51
25789529,7509953,Thornbury,Darebin,Thornbury,Victoria,3071,-37.75122453,144.9825103,Apartment,Entire home/apt,4,2,2,120,,,500,115,2,0,1,1125,today,t,20,50,80,355,1,20,2,2,2,2,4,2,90,0.51
28901531,107410392,Carlton,Yarra,Carlton,VIC,3053,-37.78578736,144.9716745,Apartment,Entire home/apt,4,2,2,120,,,,50,2,20,2,1125,2 months ago,t,0,0,0,0,1,100,10,10,10,10,10,10,2,0.5
24905200,123860893,Southbank,Melbourne,Southbank,VIC,3006,-37.82546163,144.9618546,Apartment,Shared room,1,1,1,55,,,,,1,0,3,1125,2 months ago,t,26,56,86,176,2,70,7,8,9,7,9,8,2,0.5
17109134,39861979,Kensington,Melbourne,Kensington,VIC,3031,-37.79830165,144.9330324,Loft,Entire home/apt,5,2,2,150,,,0,60,2,20,2,1125,2 months ago,t,0,0,0,0,10,100,10,10,10,10,10,10,1,0.5
25139430,189846182,Southbank,Melbourne,Southbank,VIC,3006,-37.82232091,144.964188,Serviced apartment,Entire home/apt,2,1,1,190,,,150,,2,44,7,365,today,t,28,56,86,353,2,100,10,10,6,9,10,8,5,0.5
27033976,203401800,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86557821,144.9810763,Townhouse,Entire home/apt,4,2,2,150,,,0,80,1,0,3,14,4 weeks ago,t,0,0,0,0,2,100,10,10,10,10,10,10,1,0.5
6682197,34976597,Springvale South,Greater Dandenong,Springvale South,VIC,3172,-37.97452575,145.1564591,House,Entire home/apt,6,2,3,150,680,2500,500,100,2,15,2,1125,11 months ago,t,0,0,0,0,20,96,9,10,9,10,9,9,1,0.5
